EqupmentIDChar,EquipmentIDNum,EquipmentName,Description,Status,Location 
CTL,210,Continuity Tester,Low Current,Available,Primary
CTL,211,Continuity Tester,Low Current,Checked Out,Out
CTL,212,Continuity Tester,Low Current,Available,Secondary
CTL,213,Continuity Tester,Low Current,Available,Secondary
CTL,214,Continuity Tester,Low Current,Checked Out,Out
CTL,215,Continuity Tester,Low Current,Checked Out,Out
CTL,216,Continuity Tester,Low Current,Available,Primary
CTL,217,Continuity Tester,Low Current,Available,Primary
CTL,218,Continuity Tester,Low Current,Checked Out,Out
CTL,219,Continuity Tester,Low Current,Checked Out,Out
CTL,220,Continuity Tester,Low Current,Available,Primary
CTL,221,Continuity Tester,Low Current,Available,Secondary
CTL,222,Continuity Tester,Low Current,Available,Primary
CTL,223,Continuity Tester,Low Current,Checked Out,Out
CTL,224,Continuity Tester,Low Current,Available,Primary
CTL,225,Continuity Tester,Low Current,Available,Primary
CTL,226,Continuity Tester,Low Current,Checked Out,Out
CTL,227,Continuity Tester,Low Current,Checked Out,Out
CTL,228,Continuity Tester,Low Current,Checked Out,Out
CTL,229,Continuity Tester,Low Current,Available,Secondary
CTL,230,Continuity Tester,Low Current,Available,Primary
CTL,231,Continuity Tester,Low Current,Available,Primary
CTL,232,Continuity Tester,Low Current,Checked Out,Out
CTL,233,Continuity Tester,Low Current,Checked Out,Out
CTL,234,Continuity Tester,Low Current,Available,Secondary
CTL,235,Continuity Tester,Low Current,Available,Secondary
CTL,236,Continuity Tester,Low Current,Checked Out,Out
CTL,237,Continuity Tester,Low Current,Available,Primary
CTL,238,Continuity Tester,Low Current,Checked Out,Out
CTL,239,Continuity Tester,Low Current,Available,Secondary
CTL,240,Continuity Tester,Low Current,Checked Out,Out
CTL,241,Continuity Tester,Low Current,Available,Secondary
CTL,242,Continuity Tester,Low Current,Checked Out,Out
CTL,243,Continuity Tester,Low Current,Checked Out,Out
CTL,244,Continuity Tester,Low Current,Checked Out,Out
CTL,245,Continuity Tester,Low Current,Checked Out,Out
CTL,246,Continuity Tester,Low Current,Checked Out,Out
CTL,247,Continuity Tester,Low Current,Available,Secondary
CTL,248,Continuity Tester,Low Current,Checked Out,Out
CTL,249,Continuity Tester,Low Current,Checked Out,Out
CTL,250,Continuity Tester,Low Current,Available,Secondary
CTL,251,Continuity Tester,Low Current,Checked Out,Out
CTL,252,Continuity Tester,Low Current,Checked Out,Out
CTL,253,Continuity Tester,Low Current,Available,Primary
CTL,254,Continuity Tester,Low Current,Checked Out,Out
CTL,255,Continuity Tester,Low Current,Checked Out,Out
CTL,256,Continuity Tester,Low Current,Available,Secondary
CTL,257,Continuity Tester,Low Current,Available,Primary
CTL,258,Continuity Tester,Low Current,Checked Out,Out
CTL,259,Continuity Tester,Low Current,Checked Out,Out
CTL,260,Continuity Tester,Low Current,Checked Out,Out
CTL,261,Continuity Tester,Low Current,Checked Out,Out
CTL,262,Continuity Tester,Low Current,Checked Out,Out
CTL,263,Continuity Tester,Low Current,Checked Out,Out
CTL,264,Continuity Tester,Low Current,Available,Secondary
CTL,265,Continuity Tester,Low Current,Checked Out,Out
CTL,266,Continuity Tester,Low Current,Available,Primary
CTL,267,Continuity Tester,Low Current,Checked Out,Out
CTL,268,Continuity Tester,Low Current,Available,Primary
CTL,269,Continuity Tester,Low Current,Checked Out,Out
CTL,270,Continuity Tester,Low Current,Checked Out,Out
CTL,271,Continuity Tester,Low Current,Checked Out,Out
CTL,272,Continuity Tester,Low Current,Available,Secondary
CTL,273,Continuity Tester,Low Current,Available,Secondary
CTL,274,Continuity Tester,Low Current,Checked Out,Out
CTL,275,Continuity Tester,Low Current,Checked Out,Out
CTL,276,Continuity Tester,Low Current,Available,Secondary
CTL,277,Continuity Tester,Low Current,Available,Primary
CTL,278,Continuity Tester,Low Current,Checked Out,Out
CTL,279,Continuity Tester,Low Current,Checked Out,Out
CTL,280,Continuity Tester,Low Current,Available,Primary
CTL,281,Continuity Tester,Low Current,Checked Out,Out
CTL,282,Continuity Tester,Low Current,Available,Primary
CTL,283,Continuity Tester,Low Current,Checked Out,Out
CTL,284,Continuity Tester,Low Current,Available,Secondary
CTL,285,Continuity Tester,Low Current,Available,Secondary
CTL,286,Continuity Tester,Low Current,Checked Out,Out
CTL,287,Continuity Tester,Low Current,Available,Secondary
CTL,288,Continuity Tester,Low Current,Checked Out,Out
CTL,289,Continuity Tester,Low Current,Available,Secondary
CTL,290,Continuity Tester,Low Current,Available,Primary
CTL,291,Continuity Tester,Low Current,Checked Out,Out
CTL,292,Continuity Tester,Low Current,Available,Secondary
CTL,293,Continuity Tester,Low Current,Available,Primary
CTL,294,Continuity Tester,Low Current,Checked Out,Out
CTL,295,Continuity Tester,Low Current,Checked Out,Out
CTL,296,Continuity Tester,Low Current,Available,Primary
CTL,297,Continuity Tester,Low Current,Available,Primary
CTL,298,Continuity Tester,Low Current,Checked Out,Out
CTL,299,Continuity Tester,Low Current,Checked Out,Out
CTL,300,Continuity Tester,Low Current,Checked Out,Out
CTL,301,Continuity Tester,Low Current,Checked Out,Out
CTL,302,Continuity Tester,Low Current,Available,Primary
CTL,303,Continuity Tester,Low Current,Available,Primary
CTL,304,Continuity Tester,Low Current,Available,Secondary
CTL,305,Continuity Tester,Low Current,Checked Out,Out
CTL,306,Continuity Tester,Low Current,Checked Out,Out
CTL,307,Continuity Tester,Low Current,Checked Out,Out
CTL,308,Continuity Tester,Low Current,Checked Out,Out
CTL,309,Continuity Tester,Low Current,Checked Out,Out
CTL,310,Continuity Tester,Low Current,Checked Out,Out
CTL,311,Continuity Tester,Low Current,Available,Secondary
CTL,312,Continuity Tester,Low Current,Checked Out,Out
CTL,313,Continuity Tester,Low Current,Checked Out,Out
CTL,314,Continuity Tester,Low Current,Available,Primary
CTL,315,Continuity Tester,Low Current,Available,Primary
CTL,316,Continuity Tester,Low Current,Checked Out,Out
CTL,317,Continuity Tester,Low Current,Available,Secondary
CTL,318,Continuity Tester,Low Current,Checked Out,Out
CTL,319,Continuity Tester,Low Current,Available,Primary
CTL,320,Continuity Tester,Low Current,Checked Out,Out
CTL,321,Continuity Tester,Low Current,Available,Primary
CTL,322,Continuity Tester,Low Current,Available,Primary
CTL,323,Continuity Tester,Low Current,Checked Out,Out
CTL,324,Continuity Tester,Low Current,Checked Out,Out
CTL,325,Continuity Tester,Low Current,Available,Primary
CTL,326,Continuity Tester,Low Current,Available,Secondary
CTL,327,Continuity Tester,Low Current,Available,Secondary
CTL,328,Continuity Tester,Low Current,Available,Primary
CTL,329,Continuity Tester,Low Current,Available,Secondary
CTL,330,Continuity Tester,Low Current,Available,Primary
CTL,331,Continuity Tester,Low Current,Available,Secondary
CTL,332,Continuity Tester,Low Current,Checked Out,Out
CTL,333,Continuity Tester,Low Current,Checked Out,Out
CTL,334,Continuity Tester,Low Current,Checked Out,Out
CTL,335,Continuity Tester,Low Current,Checked Out,Out
CTL,336,Continuity Tester,Low Current,Available,Primary
CTL,337,Continuity Tester,Low Current,Available,Primary
CTL,338,Continuity Tester,Low Current,Available,Primary
CTL,339,Continuity Tester,Low Current,Checked Out,Out
CTL,340,Continuity Tester,Low Current,Checked Out,Out
CTL,341,Continuity Tester,Low Current,Checked Out,Out
CTL,342,Continuity Tester,Low Current,Checked Out,Out
CTL,343,Continuity Tester,Low Current,Checked Out,Out
CTL,344,Continuity Tester,Low Current,Available,Primary
CTL,345,Continuity Tester,Low Current,Checked Out,Out
CTL,346,Continuity Tester,Low Current,Available,Primary
CTL,347,Continuity Tester,Low Current,Checked Out,Out
CTL,348,Continuity Tester,Low Current,Checked Out,Out
CTL,349,Continuity Tester,Low Current,Available,Primary
CTL,350,Continuity Tester,Low Current,Checked Out,Out
CTL,351,Continuity Tester,Low Current,Available,Primary
CTL,352,Continuity Tester,Low Current,Available,Secondary
CTL,353,Continuity Tester,Low Current,Available,Secondary
CTL,354,Continuity Tester,Low Current,Checked Out,Out
CTL,355,Continuity Tester,Low Current,Checked Out,Out
CTL,356,Continuity Tester,Low Current,Available,Primary
CTL,357,Continuity Tester,Low Current,Available,Primary
CTL,358,Continuity Tester,Low Current,Available,Secondary
CTL,359,Continuity Tester,Low Current,Available,Primary
CTL,360,Continuity Tester,Low Current,Checked Out,Out
CTL,361,Continuity Tester,Low Current,Checked Out,Out
CTL,362,Continuity Tester,Low Current,Checked Out,Out
CTL,363,Continuity Tester,Low Current,Available,Secondary
CTL,364,Continuity Tester,Low Current,Available,Primary
CTL,365,Continuity Tester,Low Current,Checked Out,Out
CTL,366,Continuity Tester,Low Current,Available,Secondary
CTL,367,Continuity Tester,Low Current,Checked Out,Out
CTL,368,Continuity Tester,Low Current,Checked Out,Out
CTL,369,Continuity Tester,Low Current,Checked Out,Out
CTL,370,Continuity Tester,Low Current,Available,Primary
CTL,371,Continuity Tester,Low Current,Checked Out,Out
CTL,372,Continuity Tester,Low Current,Checked Out,Out
CTL,373,Continuity Tester,Low Current,Available,Primary
CTL,374,Continuity Tester,Low Current,Available,Secondary
CTL,375,Continuity Tester,Low Current,Checked Out,Out
CTL,376,Continuity Tester,Low Current,Available,Secondary
CTL,377,Continuity Tester,Low Current,Checked Out,Out
CTL,378,Continuity Tester,Low Current,Available,Secondary
CTL,379,Continuity Tester,Low Current,Checked Out,Out
CTL,380,Continuity Tester,Low Current,Available,Primary
CTL,381,Continuity Tester,Low Current,Checked Out,Out
CTL,382,Continuity Tester,Low Current,Checked Out,Out
CTL,383,Continuity Tester,Low Current,Checked Out,Out
CTL,384,Continuity Tester,Low Current,Available,Primary
CTL,385,Continuity Tester,Low Current,Available,Secondary
CTL,386,Continuity Tester,Low Current,Checked Out,Out
CTL,387,Continuity Tester,Low Current,Available,Primary
CTL,388,Continuity Tester,Low Current,Available,Primary
CTL,389,Continuity Tester,Low Current,Checked Out,Out
CTL,390,Continuity Tester,Low Current,Available,Primary
CTL,391,Continuity Tester,Low Current,Available,Primary
CTL,392,Continuity Tester,Low Current,Available,Primary
CTL,393,Continuity Tester,Low Current,Checked Out,Out
CTL,394,Continuity Tester,Low Current,Available,Primary
CTL,395,Continuity Tester,Low Current,Checked Out,Out
CTL,396,Continuity Tester,Low Current,Available,Secondary
CTL,397,Continuity Tester,Low Current,Available,Secondary
CTL,398,Continuity Tester,Low Current,Checked Out,Out
CTL,399,Continuity Tester,Low Current,Available,Secondary
CTL,400,Continuity Tester,Low Current,Available,Secondary
CTL,401,Continuity Tester,Low Current,Checked Out,Out
CTL,402,Continuity Tester,Low Current,Available,Primary
CTL,403,Continuity Tester,Low Current,Checked Out,Out
CTL,404,Continuity Tester,Low Current,Checked Out,Out
CTL,405,Continuity Tester,Low Current,Checked Out,Out
CTL,406,Continuity Tester,Low Current,Checked Out,Out
CTL,407,Continuity Tester,Low Current,Checked Out,Out
CTL,408,Continuity Tester,Low Current,Available,Secondary
CTL,409,Continuity Tester,Low Current,Checked Out,Out
CTL,410,Continuity Tester,Low Current,Available,Primary
CTL,411,Continuity Tester,Low Current,Available,Primary
CTL,412,Continuity Tester,Low Current,Available,Primary
CTL,413,Continuity Tester,Low Current,Checked Out,Out
CTL,414,Continuity Tester,Low Current,Available,Secondary
CTL,415,Continuity Tester,Low Current,Available,Secondary
CTL,416,Continuity Tester,Low Current,Available,Secondary
CTL,417,Continuity Tester,Low Current,Available,Secondary
CTL,418,Continuity Tester,Low Current,Checked Out,Out
CTL,419,Continuity Tester,Low Current,Available,Secondary
CTL,420,Continuity Tester,Low Current,Available,Secondary
CTL,421,Continuity Tester,Low Current,Available,Primary
CTL,422,Continuity Tester,Low Current,Checked Out,Out
CTL,423,Continuity Tester,Low Current,Checked Out,Out
CTL,424,Continuity Tester,Low Current,Available,Primary
CTL,425,Continuity Tester,Low Current,Checked Out,Out
CTL,426,Continuity Tester,Low Current,Checked Out,Out
CTL,427,Continuity Tester,Low Current,Available,Secondary
CTL,428,Continuity Tester,Low Current,Available,Primary
CTL,429,Continuity Tester,Low Current,Available,Secondary
CTL,430,Continuity Tester,Low Current,Checked Out,Out
CTL,431,Continuity Tester,Low Current,Available,Secondary
CTL,432,Continuity Tester,Low Current,Available,Secondary
CTL,433,Continuity Tester,Low Current,Available,Secondary
CTL,434,Continuity Tester,Low Current,Checked Out,Out
CTL,435,Continuity Tester,Low Current,Checked Out,Out
CTL,436,Continuity Tester,Low Current,Available,Primary
CTL,437,Continuity Tester,Low Current,Available,Secondary
CTL,438,Continuity Tester,Low Current,Checked Out,Out
CTL,439,Continuity Tester,Low Current,Checked Out,Out
CTL,440,Continuity Tester,Low Current,Available,Secondary
CTL,441,Continuity Tester,Low Current,Checked Out,Out
CTL,442,Continuity Tester,Low Current,Available,Secondary
CTL,443,Continuity Tester,Low Current,Checked Out,Out
CTL,444,Continuity Tester,Low Current,Available,Primary
CTL,445,Continuity Tester,Low Current,Checked Out,Out
CTL,446,Continuity Tester,Low Current,Available,Primary
CTL,447,Continuity Tester,Low Current,Available,Primary
CTL,448,Continuity Tester,Low Current,Available,Primary
CTL,449,Continuity Tester,Low Current,Available,Secondary
CTL,450,Continuity Tester,Low Current,Available,Primary
CTL,451,Continuity Tester,Low Current,Checked Out,Out
CTL,452,Continuity Tester,Low Current,Available,Primary
CTL,453,Continuity Tester,Low Current,Available,Secondary
CTL,454,Continuity Tester,Low Current,Available,Primary
CTL,455,Continuity Tester,Low Current,Available,Primary
CTL,456,Continuity Tester,Low Current,Checked Out,Out
CTL,457,Continuity Tester,Low Current,Checked Out,Out
CTL,458,Continuity Tester,Low Current,Available,Primary
CTL,459,Continuity Tester,Low Current,Available,Primary
CTL,460,Continuity Tester,Low Current,Checked Out,Out
CTL,461,Continuity Tester,Low Current,Checked Out,Out
CTL,462,Continuity Tester,Low Current,Checked Out,Out
CTL,463,Continuity Tester,Low Current,Checked Out,Out
CTL,464,Continuity Tester,Low Current,Checked Out,Out
CTL,465,Continuity Tester,Low Current,Checked Out,Out
CTL,466,Continuity Tester,Low Current,Checked Out,Out
CTL,467,Continuity Tester,Low Current,Checked Out,Out
CTL,468,Continuity Tester,Low Current,Checked Out,Out
CTL,469,Continuity Tester,Low Current,Checked Out,Out
CTL,470,Continuity Tester,Low Current,Checked Out,Out
CTL,471,Continuity Tester,Low Current,Checked Out,Out
CTL,472,Continuity Tester,Low Current,Checked Out,Out
CTL,473,Continuity Tester,Low Current,Available,Secondary
CTL,474,Continuity Tester,Low Current,Available,Secondary
CTL,475,Continuity Tester,Low Current,Checked Out,Out
CTL,476,Continuity Tester,Low Current,Available,Primary
CTL,477,Continuity Tester,Low Current,Checked Out,Out
CTL,478,Continuity Tester,Low Current,Available,Secondary
CTL,479,Continuity Tester,Low Current,Checked Out,Out
CTL,480,Continuity Tester,Low Current,Available,Primary
CTL,481,Continuity Tester,Low Current,Checked Out,Out
CTL,482,Continuity Tester,Low Current,Checked Out,Out
CTL,483,Continuity Tester,Low Current,Available,Secondary
CTL,484,Continuity Tester,Low Current,Available,Primary
CTL,485,Continuity Tester,Low Current,Available,Primary
CTL,486,Continuity Tester,Low Current,Checked Out,Out
CTL,487,Continuity Tester,Low Current,Available,Primary
CTL,488,Continuity Tester,Low Current,Available,Secondary
CTL,489,Continuity Tester,Low Current,Available,Secondary
CTL,490,Continuity Tester,Low Current,Available,Primary
CTL,491,Continuity Tester,Low Current,Checked Out,Out
CTL,492,Continuity Tester,Low Current,Checked Out,Out
CTL,493,Continuity Tester,Low Current,Checked Out,Out
CTL,494,Continuity Tester,Low Current,Available,Secondary
CTL,495,Continuity Tester,Low Current,Checked Out,Out
CTL,496,Continuity Tester,Low Current,Available,Primary
CTL,497,Continuity Tester,Low Current,Checked Out,Out
CTL,498,Continuity Tester,Low Current,Checked Out,Out
CTL,499,Continuity Tester,Low Current,Available,Primary
CTL,500,Continuity Tester,Low Current,Checked Out,Out
CTL,501,Continuity Tester,Low Current,Available,Primary
CTL,502,Continuity Tester,Low Current,Checked Out,Out
CTL,503,Continuity Tester,Low Current,Checked Out,Out
CTL,504,Continuity Tester,Low Current,Checked Out,Out
CTL,505,Continuity Tester,Low Current,Checked Out,Out
CTL,506,Continuity Tester,Low Current,Available,Primary
CTL,507,Continuity Tester,Low Current,Checked Out,Out
CTL,508,Continuity Tester,Low Current,Available,Primary
CTL,509,Continuity Tester,Low Current,Checked Out,Out
CTL,510,Continuity Tester,Low Current,Checked Out,Out
CTL,511,Continuity Tester,Low Current,Checked Out,Out
CTL,512,Continuity Tester,Low Current,Available,Primary
CTL,513,Continuity Tester,Low Current,Checked Out,Out
CTL,514,Continuity Tester,Low Current,Available,Primary
CTL,515,Continuity Tester,Low Current,Checked Out,Out
CTL,516,Continuity Tester,Low Current,Available,Secondary
