EquipmentIDChar,EquipmentIDNum,EQUIPMENTNAME,DESCRIPTION,STATUS,LOCATON
TL3,145,Test Light,3V,Checked Out,Out
TL3,146,Test Light,3V,Checked Out,Out
TL3,147,Test Light,3V,Checked Out,Out
TL3,148,Test Light,3V,Available,Secondary
TL3,149,Test Light,3V,Checked Out,Out
TL3,150,Test Light,3V,Available,Secondary
TL3,151,Test Light,3V,Available,Primary
TL3,152,Test Light,3V,Available,Primary
TL3,153,Test Light,3V,Checked Out,Out
TL3,154,Test Light,3V,Available,Secondary
TL3,155,Test Light,3V,Checked Out,Out
TL3,156,Test Light,3V,Available,Secondary
TL3,157,Test Light,3V,Checked Out,Out
TL3,158,Test Light,3V,Available,Primary
TL3,159,Test Light,3V,Available,Secondary
TL3,160,Test Light,3V,Checked Out,Out
TL3,161,Test Light,3V,Checked Out,Out
TL3,162,Test Light,3V,Checked Out,Out
TL3,163,Test Light,3V,Checked Out,Out
TL3,164,Test Light,3V,Available,Secondary
TL3,165,Test Light,3V,Available,Secondary
TL3,166,Test Light,3V,Available,Primary
TL3,167,Test Light,3V,Checked Out,Out
TL3,168,Test Light,3V,Checked Out,Out
TL3,169,Test Light,3V,Available,Primary
TL3,170,Test Light,3V,Checked Out,Out
TL3,171,Test Light,3V,Checked Out,Out
TL3,172,Test Light,3V,Checked Out,Out
TL3,173,Test Light,3V,Checked Out,Out
TL3,174,Test Light,3V,Available,Secondary
TL3,175,Test Light,3V,Available,Primary
TL3,176,Test Light,3V,Available,Secondary
TL3,177,Test Light,3V,Available,Secondary
TL3,178,Test Light,3V,Available,Primary
TL3,179,Test Light,3V,Available,Primary
TL3,180,Test Light,3V,Checked Out,Out
TL3,181,Test Light,3V,Available,Primary
TL3,182,Test Light,3V,Checked Out,Out
TL3,183,Test Light,3V,Checked Out,Out
TL3,184,Test Light,3V,Checked Out,Out
TL3,185,Test Light,3V,Available,Primary
TL3,186,Test Light,3V,Available,Secondary
TL3,187,Test Light,3V,Checked Out,Out
TL3,188,Test Light,3V,Checked Out,Out
TL3,189,Test Light,3V,Available,Secondary
TL3,190,Test Light,3V,Checked Out,Out
TL3,191,Test Light,3V,Available,Secondary
TL3,192,Test Light,3V,Available,Primary
TL3,193,Test Light,3V,Available,Secondary
TL3,194,Test Light,3V,Available,Primary
TL3,195,Test Light,3V,Available,Secondary
TL3,196,Test Light,3V,Checked Out,Out
TL3,197,Test Light,3V,Checked Out,Out
TL3,198,Test Light,3V,Checked Out,Out
TL3,199,Test Light,3V,Checked Out,Out
TL3,200,Test Light,3V,Checked Out,Out
TL3,201,Test Light,3V,Checked Out,Out
TL3,202,Test Light,3V,Checked Out,Out
TL3,203,Test Light,3V,Available,Secondary
TL3,204,Test Light,3V,Checked Out,Out
TL3,205,Test Light,3V,Available,Secondary
TL3,206,Test Light,3V,Available,Primary
TL3,207,Test Light,3V,Checked Out,Out
TL3,208,Test Light,3V,Available,Secondary
TL3,209,Test Light,3V,Available,Primary
TL3,210,Test Light,3V,Checked Out,Out
TL3,211,Test Light,3V,Checked Out,Out
TL3,212,Test Light,3V,Checked Out,Out
TL3,213,Test Light,3V,Checked Out,Out
TL3,214,Test Light,3V,Checked Out,Out
TL3,215,Test Light,3V,Checked Out,Out
TL3,216,Test Light,3V,Checked Out,Out
TL3,217,Test Light,3V,Checked Out,Out
TL3,218,Test Light,3V,Available,Primary
TL3,219,Test Light,3V,Available,Primary
TL3,220,Test Light,3V,Checked Out,Out
TL3,221,Test Light,3V,Checked Out,Out
TL3,222,Test Light,3V,Checked Out,Out
TL3,223,Test Light,3V,Checked Out,Out
TL3,224,Test Light,3V,Checked Out,Out
TL3,225,Test Light,3V,Checked Out,Out
TL3,226,Test Light,3V,Checked Out,Out
TL3,227,Test Light,3V,Available,Secondary
TL3,228,Test Light,3V,Checked Out,Out
TL3,229,Test Light,3V,Checked Out,Out
TL3,230,Test Light,3V,Checked Out,Out
TL3,231,Test Light,3V,Available,Secondary
TL3,232,Test Light,3V,Checked Out,Out
TL3,233,Test Light,3V,Checked Out,Out
TL3,234,Test Light,3V,Checked Out,Out
TL3,235,Test Light,3V,Checked Out,Out
TL3,236,Test Light,3V,Checked Out,Out
TL3,237,Test Light,3V,Checked Out,Out
TL3,238,Test Light,3V,Available,Primary
TL3,239,Test Light,3V,Checked Out,Out
TL3,240,Test Light,3V,Available,Secondary
TL3,241,Test Light,3V,Available,Secondary
TL3,242,Test Light,3V,Checked Out,Out
TL3,243,Test Light,3V,Checked Out,Out
TL3,244,Test Light,3V,Available,Secondary
TL3,245,Test Light,3V,Available,Secondary
TL3,246,Test Light,3V,Available,Secondary
TL3,247,Test Light,3V,Checked Out,Out
TL3,248,Test Light,3V,Checked Out,Out
TL3,249,Test Light,3V,Available,Secondary
TL3,250,Test Light,3V,Available,Secondary
TL3,251,Test Light,3V,Checked Out,Out
TL3,252,Test Light,3V,Available,Primary
TL3,253,Test Light,3V,Checked Out,Out
TL3,254,Test Light,3V,Available,Secondary
TL3,255,Test Light,3V,Available,Primary
TL3,256,Test Light,3V,Available,Primary
TL3,257,Test Light,3V,Checked Out,Out
TL3,258,Test Light,3V,Checked Out,Out
TL3,259,Test Light,3V,Checked Out,Out
TL3,260,Test Light,3V,Available,Primary
TL3,261,Test Light,3V,Available,Secondary
TL3,262,Test Light,3V,Checked Out,Out
TL3,263,Test Light,3V,Available,Primary
TL3,264,Test Light,3V,Available,Primary
TL3,265,Test Light,3V,Available,Primary
TL3,266,Test Light,3V,Checked Out,Out
TL3,267,Test Light,3V,Available,Primary
TL3,268,Test Light,3V,Available,Secondary
TL3,269,Test Light,3V,Available,Primary
TL3,270,Test Light,3V,Checked Out,Out
TL3,271,Test Light,3V,Checked Out,Out
TL3,272,Test Light,3V,Available,Primary
TL3,273,Test Light,3V,Checked Out,Out
TL3,274,Test Light,3V,Checked Out,Out
TL3,275,Test Light,3V,Available,Primary
TL3,276,Test Light,3V,Available,Primary
TL3,277,Test Light,3V,Available,Secondary
TL3,278,Test Light,3V,Checked Out,Out
TL3,279,Test Light,3V,Checked Out,Out
TL3,280,Test Light,3V,Checked Out,Out
TL3,281,Test Light,3V,Checked Out,Out
TL3,282,Test Light,3V,Available,Secondary
TL3,283,Test Light,3V,Available,Primary
TL3,284,Test Light,3V,Available,Primary
TL3,285,Test Light,3V,Available,Secondary
TL3,286,Test Light,3V,Available,Secondary
TL3,287,Test Light,3V,Available,Primary
TL3,288,Test Light,3V,Available,Secondary
TL3,289,Test Light,3V,Checked Out,Out
TL3,290,Test Light,3V,Checked Out,Out
TL3,291,Test Light,3V,Available,Secondary
TL3,292,Test Light,3V,Checked Out,Out
TL3,293,Test Light,3V,Checked Out,Out
TL3,294,Test Light,3V,Available,Primary
TL3,295,Test Light,3V,Checked Out,Out
TL3,296,Test Light,3V,Checked Out,Out
TL3,297,Test Light,3V,Available,Secondary
TL3,298,Test Light,3V,Checked Out,Out
TL3,299,Test Light,3V,Checked Out,Out
TL3,300,Test Light,3V,Available,Secondary
TL3,301,Test Light,3V,Available,Primary
TL3,302,Test Light,3V,Checked Out,Out
TL3,303,Test Light,3V,Available,Secondary
TL3,304,Test Light,3V,Available,Primary
TL3,305,Test Light,3V,Available,Secondary
TL3,306,Test Light,3V,Available,Secondary
TL3,307,Test Light,3V,Available,Secondary
TL3,308,Test Light,3V,Checked Out,Out
TL3,309,Test Light,3V,Checked Out,Out
TL3,310,Test Light,3V,Available,Primary
TL3,311,Test Light,3V,Checked Out,Out
TL3,312,Test Light,3V,Available,Primary
TL3,313,Test Light,3V,Checked Out,Out
TL3,314,Test Light,3V,Available,Secondary
TL3,315,Test Light,3V,Checked Out,Out
TL3,316,Test Light,3V,Available,Primary
TL3,317,Test Light,3V,Available,Secondary
TL3,318,Test Light,3V,Available,Secondary
TL3,319,Test Light,3V,Checked Out,Out
TL3,320,Test Light,3V,Checked Out,Out
TL3,321,Test Light,3V,Checked Out,Out
TL3,322,Test Light,3V,Checked Out,Out
TL3,323,Test Light,3V,Available,Secondary
TL3,324,Test Light,3V,Available,Primary
TL3,325,Test Light,3V,Available,Secondary
TL3,326,Test Light,3V,Checked Out,Out
TL3,327,Test Light,3V,Available,Secondary
TL3,328,Test Light,3V,Available,Primary
TL3,329,Test Light,3V,Checked Out,Out
TL3,330,Test Light,3V,Available,Primary
TL3,331,Test Light,3V,Available,Secondary
TL3,332,Test Light,3V,Available,Primary
TL3,333,Test Light,3V,Checked Out,Out
TL3,334,Test Light,3V,Available,Primary
TL3,335,Test Light,3V,Checked Out,Out
TL3,336,Test Light,3V,Checked Out,Out
TL3,337,Test Light,3V,Checked Out,Out
TL3,338,Test Light,3V,Available,Secondary
TL3,339,Test Light,3V,Available,Secondary
TL3,340,Test Light,3V,Checked Out,Out
TL3,341,Test Light,3V,Checked Out,Out
TL3,342,Test Light,3V,Checked Out,Out
TL3,343,Test Light,3V,Checked Out,Out
TL3,344,Test Light,3V,Available,Primary
TL3,345,Test Light,3V,Available,Primary
TL3,346,Test Light,3V,Available,Primary
TL3,347,Test Light,3V,Checked Out,Out
TL3,348,Test Light,3V,Available,Primary
TL3,349,Test Light,3V,Available,Primary
TL3,350,Test Light,3V,Checked Out,Out
TL3,351,Test Light,3V,Checked Out,Out
TL3,352,Test Light,3V,Checked Out,Out
TL3,353,Test Light,3V,Available,Primary
TL3,354,Test Light,3V,Checked Out,Out
TL3,355,Test Light,3V,Checked Out,Out
TL3,356,Test Light,3V,Checked Out,Out
TL3,357,Test Light,3V,Available,Primary
TL3,358,Test Light,3V,Available,Primary
TL3,359,Test Light,3V,Checked Out,Out
TL3,360,Test Light,3V,Available,Secondary
TL3,361,Test Light,3V,Checked Out,Out
TL3,362,Test Light,3V,Available,Secondary
TL3,363,Test Light,3V,Checked Out,Out
TL3,364,Test Light,3V,Checked Out,Out
TL3,365,Test Light,3V,Checked Out,Out
TL3,366,Test Light,3V,Available,Primary
TL3,367,Test Light,3V,Checked Out,Out
TL3,368,Test Light,3V,Available,Primary
TL3,369,Test Light,3V,Checked Out,Out
TL3,370,Test Light,3V,Checked Out,Out
TL3,371,Test Light,3V,Checked Out,Out
TL3,372,Test Light,3V,Available,Primary
TL3,373,Test Light,3V,Checked Out,Out
TL3,374,Test Light,3V,Checked Out,Out
TL3,375,Test Light,3V,Available,Secondary
TL3,376,Test Light,3V,Checked Out,Out
TL3,377,Test Light,3V,Checked Out,Out
TL3,378,Test Light,3V,Checked Out,Out
TL3,379,Test Light,3V,Available,Secondary
TL3,380,Test Light,3V,Available,Secondary
TL3,381,Test Light,3V,Checked Out,Out
TL3,382,Test Light,3V,Available,Primary
TL3,383,Test Light,3V,Available,Primary
TL3,384,Test Light,3V,Checked Out,Out
TL3,385,Test Light,3V,Checked Out,Out
TL3,386,Test Light,3V,Available,Primary
TL3,387,Test Light,3V,Available,Primary
TL3,388,Test Light,3V,Available,Primary
TL3,389,Test Light,3V,Available,Primary
TL3,390,Test Light,3V,Available,Secondary
TL3,391,Test Light,3V,Checked Out,Out
TL3,392,Test Light,3V,Checked Out,Out
TL3,393,Test Light,3V,Checked Out,Out
TL3,394,Test Light,3V,Available,Primary
TL3,395,Test Light,3V,Checked Out,Out
TL3,396,Test Light,3V,Available,Secondary
TL3,397,Test Light,3V,Available,Primary
TL3,398,Test Light,3V,Checked Out,Out
TL3,399,Test Light,3V,Available,Primary
TL3,400,Test Light,3V,Available,Secondary
TL3,401,Test Light,3V,Available,Secondary
TL3,402,Test Light,3V,Available,Secondary
TL3,403,Test Light,3V,Checked Out,Out
TL3,404,Test Light,3V,Available,Secondary
TL3,405,Test Light,3V,Available,Secondary
TL3,406,Test Light,3V,Available,Secondary
TL3,407,Test Light,3V,Checked Out,Out
TL3,408,Test Light,3V,Available,Secondary
TL3,409,Test Light,3V,Available,Primary
TL3,410,Test Light,3V,Checked Out,Out
TL3,411,Test Light,3V,Checked Out,Out
TL3,412,Test Light,3V,Available,Secondary
TL3,413,Test Light,3V,Available,Primary
TL3,414,Test Light,3V,Available,Secondary
TL3,415,Test Light,3V,Available,Secondary
TL3,416,Test Light,3V,Available,Primary
TL3,417,Test Light,3V,Checked Out,Out
TL3,418,Test Light,3V,Available,Primary
TL3,419,Test Light,3V,Available,Secondary
TL3,420,Test Light,3V,Available,Secondary
TL3,421,Test Light,3V,Checked Out,Out
TL3,422,Test Light,3V,Available,Primary
TL3,423,Test Light,3V,Checked Out,Out
TL3,424,Test Light,3V,Checked Out,Out
TL3,425,Test Light,3V,Checked Out,Out
TL3,426,Test Light,3V,Checked Out,Out
TL3,427,Test Light,3V,Checked Out,Out
TL3,428,Test Light,3V,Available,Secondary
TL3,429,Test Light,3V,Checked Out,Out
TL3,430,Test Light,3V,Available,Secondary
TL3,431,Test Light,3V,Checked Out,Out
TL3,432,Test Light,3V,Checked Out,Out
TL3,433,Test Light,3V,Checked Out,Out
TL3,434,Test Light,3V,Checked Out,Out
TL3,435,Test Light,3V,Checked Out,Out
TL3,436,Test Light,3V,Available,Primary
TL3,437,Test Light,3V,Checked Out,Out
TL3,438,Test Light,3V,Available,Primary
TL3,439,Test Light,3V,Available,Secondary
TL3,440,Test Light,3V,Checked Out,Out
TL3,441,Test Light,3V,Available,Secondary
TL3,442,Test Light,3V,Available,Primary
TL3,443,Test Light,3V,Checked Out,Out
TL3,444,Test Light,3V,Checked Out,Out
TL3,445,Test Light,3V,Checked Out,Out
TL3,446,Test Light,3V,Checked Out,Out
TL3,447,Test Light,3V,Checked Out,Out
TL3,448,Test Light,3V,Available,Primary
TL3,449,Test Light,3V,Available,Secondary
TL3,450,Test Light,3V,Checked Out,Out
CTL,1,Continuity Tester,Low Current,Available,Primary
CTL,2,Continuity Tester,Low Current,Checked Out,Out
CTL,3,Continuity Tester,Low Current,Checked Out,Out
CTL,4,Continuity Tester,Low Current,Checked Out,Out
CTL,5,Continuity Tester,Low Current,Checked Out,Out
CTL,6,Continuity Tester,Low Current,Checked Out,Out
CTL,7,Continuity Tester,Low Current,Available,Primary
CTL,8,Continuity Tester,Low Current,Available,Primary
CTL,9,Continuity Tester,Low Current,Checked Out,Out
CTL,10,Continuity Tester,Low Current,Available,Secondary
CTL,11,Continuity Tester,Low Current,Available,Secondary
CTL,12,Continuity Tester,Low Current,Available,Primary
CTL,13,Continuity Tester,Low Current,Available,Primary
CTL,14,Continuity Tester,Low Current,Available,Secondary
CTL,15,Continuity Tester,Low Current,Available,Secondary
CTL,16,Continuity Tester,Low Current,Checked Out,Out
CTL,17,Continuity Tester,Low Current,Available,Primary
CTL,18,Continuity Tester,Low Current,Checked Out,Out
CTL,19,Continuity Tester,Low Current,Checked Out,Out
CTL,20,Continuity Tester,Low Current,Checked Out,Out
CTL,21,Continuity Tester,Low Current,Checked Out,Out
CTL,22,Continuity Tester,Low Current,Checked Out,Out
CTL,23,Continuity Tester,Low Current,Checked Out,Out
CTL,24,Continuity Tester,Low Current,Checked Out,Out
CTL,25,Continuity Tester,Low Current,Checked Out,Out
CTL,26,Continuity Tester,Low Current,Available,Primary
CTL,27,Continuity Tester,Low Current,Available,Secondary
CTL,28,Continuity Tester,Low Current,Checked Out,Out
CTL,29,Continuity Tester,Low Current,Checked Out,Out
CTL,30,Continuity Tester,Low Current,Checked Out,Out
CTL,31,Continuity Tester,Low Current,Checked Out,Out
CTL,32,Continuity Tester,Low Current,Available,Primary
CTL,33,Continuity Tester,Low Current,Checked Out,Out
CTL,34,Continuity Tester,Low Current,Checked Out,Out
CTL,35,Continuity Tester,Low Current,Available,Primary
CTL,36,Continuity Tester,Low Current,Checked Out,Out
CTL,37,Continuity Tester,Low Current,Available,Secondary
CTL,38,Continuity Tester,Low Current,Available,Secondary
CTL,39,Continuity Tester,Low Current,Available,Primary
CTL,40,Continuity Tester,Low Current,Available,Primary
CTL,41,Continuity Tester,Low Current,Checked Out,Out
CTL,42,Continuity Tester,Low Current,Checked Out,Out
CTL,43,Continuity Tester,Low Current,Checked Out,Out
CTL,44,Continuity Tester,Low Current,Available,Secondary
CTL,45,Continuity Tester,Low Current,Available,Primary
CTL,46,Continuity Tester,Low Current,Available,Secondary
CTL,47,Continuity Tester,Low Current,Checked Out,Out
CTL,48,Continuity Tester,Low Current,Checked Out,Out
CTL,49,Continuity Tester,Low Current,Checked Out,Out
CTL,50,Continuity Tester,Low Current,Checked Out,Out
CTL,51,Continuity Tester,Low Current,Checked Out,Out
CTL,52,Continuity Tester,Low Current,Available,Primary
CTL,53,Continuity Tester,Low Current,Available,Primary
CTL,54,Continuity Tester,Low Current,Available,Secondary
CTL,55,Continuity Tester,Low Current,Available,Secondary
CTL,56,Continuity Tester,Low Current,Available,Secondary
CTL,57,Continuity Tester,Low Current,Available,Primary
CTL,58,Continuity Tester,Low Current,Available,Secondary
CTL,59,Continuity Tester,Low Current,Checked Out,Out
CTL,60,Continuity Tester,Low Current,Checked Out,Out
CTL,61,Continuity Tester,Low Current,Checked Out,Out
CTL,62,Continuity Tester,Low Current,Checked Out,Out
CTL,63,Continuity Tester,Low Current,Available,Primary
CTL,64,Continuity Tester,Low Current,Available,Primary
CTL,65,Continuity Tester,Low Current,Checked Out,Out
CTL,66,Continuity Tester,Low Current,Checked Out,Out
CTL,67,Continuity Tester,Low Current,Checked Out,Out
CTL,68,Continuity Tester,Low Current,Available,Secondary
CTL,69,Continuity Tester,Low Current,Checked Out,Out
CTL,70,Continuity Tester,Low Current,Checked Out,Out
CTL,71,Continuity Tester,Low Current,Available,Secondary
CTL,72,Continuity Tester,Low Current,Checked Out,Out
CTL,73,Continuity Tester,Low Current,Checked Out,Out
CTL,74,Continuity Tester,Low Current,Checked Out,Out
CTL,75,Continuity Tester,Low Current,Available,Secondary
CTL,76,Continuity Tester,Low Current,Available,Secondary
CTL,77,Continuity Tester,Low Current,Available,Primary
CTL,78,Continuity Tester,Low Current,Checked Out,Out
CTL,79,Continuity Tester,Low Current,Checked Out,Out
CTL,80,Continuity Tester,Low Current,Checked Out,Out
CTL,81,Continuity Tester,Low Current,Available,Secondary
CTL,82,Continuity Tester,Low Current,Checked Out,Out
CTL,83,Continuity Tester,Low Current,Checked Out,Out
CTL,84,Continuity Tester,Low Current,Checked Out,Out
CTL,85,Continuity Tester,Low Current,Available,Secondary
CTL,86,Continuity Tester,Low Current,Checked Out,Out
CTL,87,Continuity Tester,Low Current,Checked Out,Out
CTL,88,Continuity Tester,Low Current,Available,Primary
CTL,89,Continuity Tester,Low Current,Available,Primary
CTL,90,Continuity Tester,Low Current,Available,Primary
CTL,91,Continuity Tester,Low Current,Available,Primary
CTL,92,Continuity Tester,Low Current,Available,Primary
CTL,93,Continuity Tester,Low Current,Available,Secondary
CTL,94,Continuity Tester,Low Current,Available,Secondary
CTL,95,Continuity Tester,Low Current,Available,Primary
CTL,96,Continuity Tester,Low Current,Checked Out,Out
CTL,97,Continuity Tester,Low Current,Available,Secondary
CTL,98,Continuity Tester,Low Current,Available,Primary
CTL,99,Continuity Tester,Low Current,Available,Secondary
CTL,100,Continuity Tester,Low Current,Available,Secondary
CTL,101,Continuity Tester,Low Current,Available,Secondary
CTL,102,Continuity Tester,Low Current,Available,Primary
CTL,103,Continuity Tester,Low Current,Checked Out,Out
CTL,104,Continuity Tester,Low Current,Checked Out,Out
CTL,105,Continuity Tester,Low Current,Checked Out,Out
CTL,106,Continuity Tester,Low Current,Checked Out,Out
CTL,107,Continuity Tester,Low Current,Available,Primary
CTL,108,Continuity Tester,Low Current,Checked Out,Out
CTL,109,Continuity Tester,Low Current,Available,Primary
CTL,110,Continuity Tester,Low Current,Checked Out,Out
CTL,111,Continuity Tester,Low Current,Checked Out,Out
CTL,112,Continuity Tester,Low Current,Checked Out,Out
CTL,113,Continuity Tester,Low Current,Checked Out,Out
CTL,114,Continuity Tester,Low Current,Checked Out,Out
CTL,115,Continuity Tester,Low Current,Available,Primary
CTL,116,Continuity Tester,Low Current,Checked Out,Out
CTL,117,Continuity Tester,Low Current,Available,Primary
CTL,118,Continuity Tester,Low Current,Available,Secondary
CTL,119,Continuity Tester,Low Current,Available,Secondary
CTL,120,Continuity Tester,Low Current,Checked Out,Out
CTL,121,Continuity Tester,Low Current,Available,Secondary
CTL,122,Continuity Tester,Low Current,Available,Primary
CTL,123,Continuity Tester,Low Current,Available,Secondary
CTL,124,Continuity Tester,Low Current,Available,Secondary
CTL,125,Continuity Tester,Low Current,Available,Secondary
CTL,126,Continuity Tester,Low Current,Checked Out,Out
CTL,127,Continuity Tester,Low Current,Available,Primary
CTL,128,Continuity Tester,Low Current,Available,Primary
CTL,129,Continuity Tester,Low Current,Available,Secondary
CTL,130,Continuity Tester,Low Current,Checked Out,Out
CTL,131,Continuity Tester,Low Current,Available,Primary
CTL,132,Continuity Tester,Low Current,Checked Out,Out
CTL,133,Continuity Tester,Low Current,Checked Out,Out
CTL,134,Continuity Tester,Low Current,Available,Primary
CTL,135,Continuity Tester,Low Current,Checked Out,Out
CTL,136,Continuity Tester,Low Current,Available,Secondary
CTL,137,Continuity Tester,Low Current,Available,Primary
CTL,138,Continuity Tester,Low Current,Available,Secondary
CTL,139,Continuity Tester,Low Current,Available,Secondary
CTL,140,Continuity Tester,Low Current,Checked Out,Out
CTL,141,Continuity Tester,Low Current,Checked Out,Out
CTL,142,Continuity Tester,Low Current,Available,Primary
CTL,143,Continuity Tester,Low Current,Checked Out,Out
CTL,144,Continuity Tester,Low Current,Checked Out,Out
CTL,145,Continuity Tester,Low Current,Available,Secondary
CTL,146,Continuity Tester,Low Current,Checked Out,Out
CTL,147,Continuity Tester,Low Current,Checked Out,Out
CTL,148,Continuity Tester,Low Current,Checked Out,Out
CTL,149,Continuity Tester,Low Current,Checked Out,Out
CTL,150,Continuity Tester,Low Current,Checked Out,Out
CTL,151,Continuity Tester,Low Current,Available,Primary
CTL,152,Continuity Tester,Low Current,Available,Primary
CTL,153,Continuity Tester,Low Current,Available,Primary
CTL,154,Continuity Tester,Low Current,Available,Primary
