EquipmentIDChar,EquipmentIDNum,EquipmentName,Description,Status,Location
,TL3018,Test Light,3V,Checked Out,Out
,TL3019,Test Light,3V,Checked Out,Out
,TL3020,Test Light,3V,Available,Secondary
,TL3021,Test Light,3V,Checked Out,Out
,TL3022,Test Light,3V,Available,Secondary
,TL3023,Test Light,3V,Checked Out,Out
,TL3024,Test Light,3V,Checked Out,Out
,TL3025,Test Light,3V,Checked Out,Out
,TL3026,Test Light,3V,Checked Out,Out
,TL3027,Test Light,3V,Available,Primary
,TL3028,Test Light,3V,Checked Out,Out
,TL3029,Test Light,3V,Checked Out,Out
,TL3030,Test Light,3V,Checked Out,Out
,TL3031,Test Light,3V,Checked Out,Out
,TL3032,Test Light,3V,Checked Out,Out
,TL3033,Test Light,3V,Available,Primary
,TL3034,Test Light,3V,Available,Primary
,TL3035,Test Light,3V,Checked Out,Out
,TL3036,Test Light,3V,Available,Primary
,TL3037,Test Light,3V,Checked Out,Out
,TL3038,Test Light,3V,Available,Primary
,TL3039,Test Light,3V,Checked Out,Out
,TL3040,Test Light,3V,Checked Out,Out
,TL3041,Test Light,3V,Available,Primary
,TL3042,Test Light,3V,Checked Out,Out
,TL3043,Test Light,3V,Checked Out,Out
,TL3044,Test Light,3V,Checked Out,Out
,TL3045,Test Light,3V,Checked Out,Out
,TL3046,Test Light,3V,Available,Secondary
,TL3047,Test Light,3V,Available,Secondary
,TL3048,Test Light,3V,Available,Secondary
,TL3049,Test Light,3V,Checked Out,Out
,TL3050,Test Light,3V,Available,Secondary
,TL3051,Test Light,3V,Available,Secondary
,TL3052,Test Light,3V,Checked Out,Out
,TL3053,Test Light,3V,Available,Secondary
,TL3054,Test Light,3V,Available,Primary
,TL3055,Test Light,3V,Available,Secondary
,TL3056,Test Light,3V,Checked Out,Out
,TL3057,Test Light,3V,Available,Secondary
,TL3058,Test Light,3V,Checked Out,Out
,TL3059,Test Light,3V,Available,Primary
,TL3060,Test Light,3V,Available,Secondary
,TL3061,Test Light,3V,Available,Secondary
,TL3062,Test Light,3V,Checked Out,Out
,TL3063,Test Light,3V,Available,Secondary
,TL3064,Test Light,3V,Checked Out,Out
,TL3065,Test Light,3V,Checked Out,Out
,TL3066,Test Light,3V,Available,Secondary
,TL3067,Test Light,3V,Available,Primary
,TL3068,Test Light,3V,Available,Primary
,TL3069,Test Light,3V,Available,Secondary
,TL3070,Test Light,3V,Available,Primary
,TL3071,Test Light,3V,Available,Primary
,TL3072,Test Light,3V,Checked Out,Out
,TL3073,Test Light,3V,Checked Out,Out
,TL3074,Test Light,3V,Checked Out,Out
,TL3075,Test Light,3V,Available,Primary
,TL3076,Test Light,3V,Available,Secondary
,TL3077,Test Light,3V,Checked Out,Out
,TL3078,Test Light,3V,Available,Secondary
,TL3079,Test Light,3V,Checked Out,Out
,TL3080,Test Light,3V,Checked Out,Out
,TL3081,Test Light,3V,Available,Secondary
,TL3082,Test Light,3V,Available,Secondary
,TL3083,Test Light,3V,Checked Out,Out
,TL3084,Test Light,3V,Available,Secondary
,TL3085,Test Light,3V,Available,Secondary
,TL3086,Test Light,3V,Available,Primary
,TL3087,Test Light,3V,Available,Secondary
,TL3088,Test Light,3V,Checked Out,Out
,TL3089,Test Light,3V,Available,Primary
,TL3090,Test Light,3V,Checked Out,Out
,TL3091,Test Light,3V,Available,Primary
,TL3092,Test Light,3V,Available,Primary
,TL3093,Test Light,3V,Checked Out,Out
,TL3094,Test Light,3V,Available,Primary
,TL3095,Test Light,3V,Checked Out,Out
,TL3096,Test Light,3V,Checked Out,Out
,TL3097,Test Light,3V,Available,Secondary
,TL3098,Test Light,3V,Available,Secondary
,TL3099,Test Light,3V,Available,Secondary
,TL3100,Test Light,3V,Available,Primary
,TL3101,Test Light,3V,Available,Secondary
,TL3102,Test Light,3V,Checked Out,Out
,TL3103,Test Light,3V,Checked Out,Out
,TL3104,Test Light,3V,Checked Out,Out
,TL3105,Test Light,3V,Available,Secondary
,TL3106,Test Light,3V,Checked Out,Out
,TL3107,Test Light,3V,Available,Primary
,TL3108,Test Light,3V,Available,Secondary
,TL3109,Test Light,3V,Checked Out,Out
,TL3110,Test Light,3V,Checked Out,Out
,TL3111,Test Light,3V,Checked Out,Out
,TL3112,Test Light,3V,Available,Primary
,TL3113,Test Light,3V,Checked Out,Out
,TL3114,Test Light,3V,Checked Out,Out
,TL3115,Test Light,3V,Checked Out,Out
,TL3116,Test Light,3V,Checked Out,Out
,TL3117,Test Light,3V,Checked Out,Out
,TL3118,Test Light,3V,Available,Primary
,TL3119,Test Light,3V,Checked Out,Out
,TL3120,Test Light,3V,Available,Primary
,TL3121,Test Light,3V,Available,Secondary
,TL3122,Test Light,3V,Checked Out,Out
,TL3123,Test Light,3V,Checked Out,Out
,TL3124,Test Light,3V,Available,Secondary
,TL3125,Test Light,3V,Available,Primary
,TL3126,Test Light,3V,Available,Primary
,TL3127,Test Light,3V,Checked Out,Out
,TL3128,Test Light,3V,Checked Out,Out
,TL3129,Test Light,3V,Available,Primary
,TL3130,Test Light,3V,Available,Secondary
,TL3131,Test Light,3V,Available,Primary
,TL3132,Test Light,3V,Checked Out,Out
,TL3133,Test Light,3V,Checked Out,Out
,TL3134,Test Light,3V,Checked Out,Out
,TL3135,Test Light,3V,Checked Out,Out
,TL3136,Test Light,3V,Available,Primary
,TL3137,Test Light,3V,Available,Primary
,TL3138,Test Light,3V,Available,Primary
,TL3139,Test Light,3V,Checked Out,Out
,TL3140,Test Light,3V,Available,Primary
,TL3141,Test Light,3V,Available,Primary
,TL3142,Test Light,3V,Available,Secondary
,TL3143,Test Light,3V,Available,Primary
,TL3144,Test Light,3V,Available,Secondary
,TL3145,Test Light,3V,Available,Secondary
,TL3146,Test Light,3V,Checked Out,Out
,TL3147,Test Light,3V,Available,Secondary
,TL3148,Test Light,3V,Checked Out,Out
,TL3149,Test Light,3V,Checked Out,Out
,TL3150,Test Light,3V,Checked Out,Out
,TL3151,Test Light,3V,Available,Secondary
,TL3152,Test Light,3V,Checked Out,Out
,TL3153,Test Light,3V,Checked Out,Out
,TL3154,Test Light,3V,Checked Out,Out
,TL3155,Test Light,3V,Available,Primary
,TL3156,Test Light,3V,Available,Secondary
,TL3157,Test Light,3V,Available,Secondary
,TL3158,Test Light,3V,Available,Primary
,TL3159,Test Light,3V,Checked Out,Out
,TL3160,Test Light,3V,Checked Out,Out
,TL3161,Test Light,3V,Available,Primary
,TL3162,Test Light,3V,Checked Out,Out
,TL3163,Test Light,3V,Checked Out,Out
,TL3164,Test Light,3V,Available,Secondary
,TL3165,Test Light,3V,Available,Secondary
,TL3166,Test Light,3V,Available,Secondary
,TL3167,Test Light,3V,Available,Secondary
,TL3168,Test Light,3V,Available,Primary
,TL3169,Test Light,3V,Available,Primary
,TL3170,Test Light,3V,Checked Out,Out
,TL3171,Test Light,3V,Checked Out,Out
,TL3172,Test Light,3V,Checked Out,Out
,TL3173,Test Light,3V,Available,Primary
,TL3174,Test Light,3V,Checked Out,Out
,TL3175,Test Light,3V,Available,Primary
,TL3176,Test Light,3V,Checked Out,Out
,TL3177,Test Light,3V,Checked Out,Out
,TL3178,Test Light,3V,Checked Out,Out
,TL3179,Test Light,3V,Available,Secondary
,TL3180,Test Light,3V,Checked Out,Out
,TL3181,Test Light,3V,Checked Out,Out
,TL3182,Test Light,3V,Checked Out,Out
,TL3183,Test Light,3V,Available,Primary
,TL3184,Test Light,3V,Checked Out,Out
,TL3185,Test Light,3V,Available,Primary
,TL3186,Test Light,3V,Available,Primary
,TL3187,Test Light,3V,Checked Out,Out
,TL3188,Test Light,3V,Checked Out,Out
,TL3189,Test Light,3V,Available,Primary
,TL3190,Test Light,3V,Available,Secondary
,TL3191,Test Light,3V,Checked Out,Out
,TL3192,Test Light,3V,Available,Primary
,TL3193,Test Light,3V,Checked Out,Out
,TL3194,Test Light,3V,Available,Secondary
,TL3195,Test Light,3V,Checked Out,Out
,TL3196,Test Light,3V,Checked Out,Out
,TL3197,Test Light,3V,Checked Out,Out
,TL3198,Test Light,3V,Available,Primary
,TL3199,Test Light,3V,Available,Primary
,TL3200,Test Light,3V,Checked Out,Out
,TL3201,Test Light,3V,Available,Primary
,TL3202,Test Light,3V,Available,Primary
,TL3203,Test Light,3V,Available,Secondary
,TL3204,Test Light,3V,Available,Primary
,TL3205,Test Light,3V,Available,Secondary
,TL3206,Test Light,3V,Checked Out,Out
,TL3207,Test Light,3V,Available,Primary
,TL3208,Test Light,3V,Available,Secondary
,TL3209,Test Light,3V,Checked Out,Out
,TL3210,Test Light,3V,Available,Secondary
,TL3211,Test Light,3V,Available,Secondary
,TL3212,Test Light,3V,Available,Primary
,TL3213,Test Light,3V,Checked Out,Out
,TL3214,Test Light,3V,Available,Primary
,TL3215,Test Light,3V,Available,Secondary
,TL3216,Test Light,3V,Available,Secondary
,TL3217,Test Light,3V,Available,Secondary
,TL3218,Test Light,3V,Checked Out,Out
,TL3219,Test Light,3V,Checked Out,Out
,TL3220,Test Light,3V,Checked Out,Out
,TL3221,Test Light,3V,Checked Out,Out
,TL3222,Test Light,3V,Checked Out,Out
,TL3223,Test Light,3V,Checked Out,Out
,TL3224,Test Light,3V,Available,Primary
,TL3225,Test Light,3V,Available,Primary
,TL3226,Test Light,3V,Available,Secondary
,TL3227,Test Light,3V,Checked Out,Out
,TL3228,Test Light,3V,Checked Out,Out
,TL3229,Test Light,3V,Available,Primary
,TL3230,Test Light,3V,Checked Out,Out
,TL3231,Test Light,3V,Available,Primary
,TL3232,Test Light,3V,Checked Out,Out
,TL3233,Test Light,3V,Available,Primary
,TL3234,Test Light,3V,Available,Primary
,TL3235,Test Light,3V,Available,Secondary
,TL3236,Test Light,3V,Available,Primary
,TL3237,Test Light,3V,Checked Out,Out
,TL3238,Test Light,3V,Available,Primary
,TL3239,Test Light,3V,Checked Out,Out
,TL3240,Test Light,3V,Checked Out,Out
,TL3241,Test Light,3V,Checked Out,Out
,TL3242,Test Light,3V,Checked Out,Out
,TL3243,Test Light,3V,Available,Primary
,TL3244,Test Light,3V,Checked Out,Out
,TL3245,Test Light,3V,Available,Secondary
,TL3246,Test Light,3V,Available,Secondary
,TL3247,Test Light,3V,Checked Out,Out
,TL3248,Test Light,3V,Checked Out,Out
,TL3249,Test Light,3V,Available,Secondary
,TL3250,Test Light,3V,Checked Out,Out
,TL3251,Test Light,3V,Checked Out,Out
,TL3252,Test Light,3V,Checked Out,Out
,TL3253,Test Light,3V,Checked Out,Out
,TL3254,Test Light,3V,Checked Out,Out
,TL3255,Test Light,3V,Checked Out,Out
,TL3256,Test Light,3V,Available,Secondary
,TL3257,Test Light,3V,Checked Out,Out
,TL3258,Test Light,3V,Available,Secondary
,TL3259,Test Light,3V,Available,Primary
,TL3260,Test Light,3V,Available,Secondary
,TL3261,Test Light,3V,Checked Out,Out
,TL3262,Test Light,3V,Available,Primary
,TL3263,Test Light,3V,Available,Primary
,TL3264,Test Light,3V,Checked Out,Out
,TL3265,Test Light,3V,Available,Secondary
,TL3266,Test Light,3V,Available,Primary
,TL3267,Test Light,3V,Checked Out,Out
,TL3268,Test Light,3V,Checked Out,Out
,TL3269,Test Light,3V,Available,Secondary
,TL3270,Test Light,3V,Checked Out,Out
,TL3271,Test Light,3V,Checked Out,Out
,TL3272,Test Light,3V,Available,Secondary
,TL3273,Test Light,3V,Available,Secondary
,TL3274,Test Light,3V,Available,Primary
,TL3275,Test Light,3V,Checked Out,Out
,TL3276,Test Light,3V,Checked Out,Out
,TL3277,Test Light,3V,Available,Secondary
,TL3278,Test Light,3V,Checked Out,Out
,TL3279,Test Light,3V,Available,Primary
,TL3280,Test Light,3V,Available,Primary
,TL3281,Test Light,3V,Checked Out,Out
,TL3282,Test Light,3V,Checked Out,Out
,TL3283,Test Light,3V,Available,Primary
,TL3284,Test Light,3V,Checked Out,Out
,TL3285,Test Light,3V,Checked Out,Out
,TL3286,Test Light,3V,Checked Out,Out
,TL3287,Test Light,3V,Checked Out,Out
,TL3288,Test Light,3V,Available,Primary
,TL3289,Test Light,3V,Checked Out,Out
,TL3290,Test Light,3V,Checked Out,Out
,TL3291,Test Light,3V,Available,Primary
,TL3292,Test Light,3V,Checked Out,Out
,TL3293,Test Light,3V,Available,Secondary
,TL3294,Test Light,3V,Checked Out,Out
,TL3295,Test Light,3V,Checked Out,Out
,TL3296,Test Light,3V,Checked Out,Out
,TL3297,Test Light,3V,Available,Primary
,TL3298,Test Light,3V,Available,Primary
,TL3299,Test Light,3V,Available,Secondary
,TL3300,Test Light,3V,Checked Out,Out
,TL3301,Test Light,3V,Checked Out,Out
,TL3302,Test Light,3V,Checked Out,Out
,TL3303,Test Light,3V,Checked Out,Out
,TL3304,Test Light,3V,Checked Out,Out
,TL3305,Test Light,3V,Checked Out,Out
,TL3306,Test Light,3V,Checked Out,Out
,TL3307,Test Light,3V,Available,Secondary
,TL3308,Test Light,3V,Checked Out,Out
,TL3309,Test Light,3V,Checked Out,Out
,TL3310,Test Light,3V,Available,Primary
,TL3311,Test Light,3V,Available,Secondary
,TL3312,Test Light,3V,Checked Out,Out
,TL3313,Test Light,3V,Checked Out,Out
,TL3314,Test Light,3V,Checked Out,Out
,TL3315,Test Light,3V,Checked Out,Out
,TL3316,Test Light,3V,Available,Secondary
,TL3317,Test Light,3V,Available,Secondary
,TL3318,Test Light,3V,Checked Out,Out
,TL3319,Test Light,3V,Checked Out,Out
,TL3320,Test Light,3V,Checked Out,Out
,TL3321,Test Light,3V,Available,Primary
,TL3322,Test Light,3V,Checked Out,Out
,TL3323,Test Light,3V,Checked Out,Out
,TL3324,Test Light,3V,Checked Out,Out
,TL3325,Test Light,3V,Checked Out,Out
,TL3326,Test Light,3V,Checked Out,Out
,TL3327,Test Light,3V,Checked Out,Out
,TL3328,Test Light,3V,Available,Secondary
,TL3329,Test Light,3V,Available,Secondary
,TL3330,Test Light,3V,Available,Secondary
,TL3331,Test Light,3V,Checked Out,Out
,TL3332,Test Light,3V,Available,Primary
,TL3333,Test Light,3V,Available,Secondary
,TL3334,Test Light,3V,Available,Primary
,TL3335,Test Light,3V,Available,Secondary
,TL3336,Test Light,3V,Available,Primary
,TL3337,Test Light,3V,Checked Out,Out
,TL3338,Test Light,3V,Checked Out,Out
,TL3339,Test Light,3V,Checked Out,Out
,TL3340,Test Light,3V,Checked Out,Out
,TL3341,Test Light,3V,Available,Primary
,TL3342,Test Light,3V,Checked Out,Out
,TL3343,Test Light,3V,Available,Primary
,TL3344,Test Light,3V,Checked Out,Out
,TL3345,Test Light,3V,Available,Secondary
,TL3346,Test Light,3V,Checked Out,Out
,TL3347,Test Light,3V,Available,Secondary
,TL3348,Test Light,3V,Available,Primary
,TL3349,Test Light,3V,Available,Secondary
,TL3350,Test Light,3V,Available,Primary
,TL3351,Test Light,3V,Available,Primary
,TL3352,Test Light,3V,Checked Out,Out
,TL3353,Test Light,3V,Available,Secondary
,TL3354,Test Light,3V,Checked Out,Out
,TL3355,Test Light,3V,Available,Secondary
,TL3356,Test Light,3V,Available,Primary
,TL3357,Test Light,3V,Checked Out,Out
,TL3358,Test Light,3V,Available,Secondary
,TL3359,Test Light,3V,Available,Secondary
,TL3360,Test Light,3V,Checked Out,Out
,TL3361,Test Light,3V,Checked Out,Out
,TL3362,Test Light,3V,Available,Primary
,TL3363,Test Light,3V,Available,Primary
,TL3364,Test Light,3V,Checked Out,Out
,TL3365,Test Light,3V,Available,Secondary
,TL3366,Test Light,3V,Available,Secondary
,TL3367,Test Light,3V,Checked Out,Out
,TL3368,Test Light,3V,Available,Primary
,TL3369,Test Light,3V,Available,Primary
,TL3370,Test Light,3V,Checked Out,Out
,TL3371,Test Light,3V,Checked Out,Out
,TL3372,Test Light,3V,Checked Out,Out
,TL3373,Test Light,3V,Available,Secondary
,TL3374,Test Light,3V,Available,Primary
,TL3375,Test Light,3V,Available,Primary
,TL3376,Test Light,3V,Checked Out,Out
,TL3377,Test Light,3V,Checked Out,Out
,TL3378,Test Light,3V,Checked Out,Out
,TL3379,Test Light,3V,Checked Out,Out
,TL3380,Test Light,3V,Checked Out,Out
,TL3381,Test Light,3V,Available,Secondary
,TL3382,Test Light,3V,Available,Secondary
,TL3383,Test Light,3V,Checked Out,Out
,TL3384,Test Light,3V,Checked Out,Out
,TL3385,Test Light,3V,Available,Primary
,TL3386,Test Light,3V,Available,Primary
,TL3387,Test Light,3V,Checked Out,Out
,TL3388,Test Light,3V,Available,Secondary
,TL3389,Test Light,3V,Checked Out,Out
,TL3390,Test Light,3V,Available,Primary
,TL3391,Test Light,3V,Available,Secondary
,TL3392,Test Light,3V,Available,Primary
,TL3393,Test Light,3V,Checked Out,Out
,TL3394,Test Light,3V,Checked Out,Out
,TL3395,Test Light,3V,Checked Out,Out
,TL3396,Test Light,3V,Checked Out,Out
,TL3397,Test Light,3V,Checked Out,Out
,TL3398,Test Light,3V,Checked Out,Out
,TL3399,Test Light,3V,Checked Out,Out
,TL3400,Test Light,3V,Available,Primary
,TL3401,Test Light,3V,Available,Primary
,TL3402,Test Light,3V,Available,Secondary
,TL3403,Test Light,3V,Available,Secondary
,TL3404,Test Light,3V,Checked Out,Out
,TL3405,Test Light,3V,Available,Primary
,TL3406,Test Light,3V,Available,Primary
,TL3407,Test Light,3V,Available,Primary
,TL3408,Test Light,3V,Available,Secondary
,TL3409,Test Light,3V,Checked Out,Out
,TL3410,Test Light,3V,Available,Primary
,TL3411,Test Light,3V,Available,Secondary
,TL3412,Test Light,3V,Available,Primary
,TL3413,Test Light,3V,Available,Primary
,TL3414,Test Light,3V,Checked Out,Out
,TL3415,Test Light,3V,Available,Secondary
,TL3416,Test Light,3V,Checked Out,Out
,TL3417,Test Light,3V,Checked Out,Out
,TL3418,Test Light,3V,Checked Out,Out
,TL3419,Test Light,3V,Available,Secondary
,TL3420,Test Light,3V,Checked Out,Out
,TL3421,Test Light,3V,Available,Secondary
,TL3422,Test Light,3V,Checked Out,Out
,TL3423,Test Light,3V,Available,Secondary
,TL3424,Test Light,3V,Available,Secondary
,TL3425,Test Light,3V,Available,Primary
,TL3426,Test Light,3V,Checked Out,Out
,TL3427,Test Light,3V,Checked Out,Out
,TL3428,Test Light,3V,Checked Out,Out
,TL3429,Test Light,3V,Available,Secondary
,TL3430,Test Light,3V,Checked Out,Out
,TL3431,Test Light,3V,Checked Out,Out
,TL3432,Test Light,3V,Available,Secondary
,TL3433,Test Light,3V,Checked Out,Out
,TL3434,Test Light,3V,Checked Out,Out
,TL3435,Test Light,3V,Checked Out,Out
,TL3436,Test Light,3V,Checked Out,Out
,TL3437,Test Light,3V,Available,Primary
,TL3438,Test Light,3V,Checked Out,Out
,TL3439,Test Light,3V,Available,Primary
,TL3440,Test Light,3V,Available,Primary
,TL3441,Test Light,3V,Checked Out,Out
,TL3442,Test Light,3V,Checked Out,Out
,TL3443,Test Light,3V,Checked Out,Out
,TL3444,Test Light,3V,Checked Out,Out
,TL3445,Test Light,3V,Checked Out,Out
,TL3446,Test Light,3V,Checked Out,Out
,TL3447,Test Light,3V,Checked Out,Out
,TL3448,Test Light,3V,Checked Out,Out
,TL3449,Test Light,3V,Available,Primary
,TL3450,Test Light,3V,Checked Out,Out
,CTL001,Continuity Tester,Low Current,Available,Primary
,CTL002,Continuity Tester,Low Current,Checked Out,Out
,CTL003,Continuity Tester,Low Current,Checked Out,Out
,CTL004,Continuity Tester,Low Current,Available,Secondary
,CTL005,Continuity Tester,Low Current,Checked Out,Out
,CTL006,Continuity Tester,Low Current,Checked Out,Out
,CTL007,Continuity Tester,Low Current,Available,Secondary
,CTL008,Continuity Tester,Low Current,Available,Secondary
,CTL009,Continuity Tester,Low Current,Checked Out,Out
,CTL010,Continuity Tester,Low Current,Checked Out,Out
,CTL011,Continuity Tester,Low Current,Checked Out,Out
,CTL012,Continuity Tester,Low Current,Available,Primary
,CTL013,Continuity Tester,Low Current,Checked Out,Out
,CTL014,Continuity Tester,Low Current,Checked Out,Out
,CTL015,Continuity Tester,Low Current,Checked Out,Out
,CTL016,Continuity Tester,Low Current,Available,Secondary
,CTL017,Continuity Tester,Low Current,Available,Primary
,CTL018,Continuity Tester,Low Current,Checked Out,Out
,CTL019,Continuity Tester,Low Current,Available,Secondary
,CTL020,Continuity Tester,Low Current,Available,Primary
,CTL021,Continuity Tester,Low Current,Available,Primary
,CTL022,Continuity Tester,Low Current,Available,Secondary
,CTL023,Continuity Tester,Low Current,Checked Out,Out
,CTL024,Continuity Tester,Low Current,Checked Out,Out
,CTL025,Continuity Tester,Low Current,Checked Out,Out
,CTL026,Continuity Tester,Low Current,Checked Out,Out
,CTL027,Continuity Tester,Low Current,Available,Primary
,CTL028,Continuity Tester,Low Current,Available,Secondary
,CTL029,Continuity Tester,Low Current,Available,Secondary
,CTL030,Continuity Tester,Low Current,Available,Secondary
,CTL031,Continuity Tester,Low Current,Available,Secondary
,CTL032,Continuity Tester,Low Current,Checked Out,Out
,CTL033,Continuity Tester,Low Current,Checked Out,Out
,CTL034,Continuity Tester,Low Current,Available,Primary
,CTL035,Continuity Tester,Low Current,Checked Out,Out
,CTL036,Continuity Tester,Low Current,Available,Secondary
,CTL037,Continuity Tester,Low Current,Available,Primary
,CTL038,Continuity Tester,Low Current,Available,Primary
,CTL039,Continuity Tester,Low Current,Checked Out,Out
,CTL040,Continuity Tester,Low Current,Checked Out,Out
,CTL041,Continuity Tester,Low Current,Checked Out,Out
,CTL042,Continuity Tester,Low Current,Checked Out,Out
,CTL043,Continuity Tester,Low Current,Available,Primary
,CTL044,Continuity Tester,Low Current,Available,Primary
,CTL045,Continuity Tester,Low Current,Available,Secondary
,CTL046,Continuity Tester,Low Current,Checked Out,Out
,CTL047,Continuity Tester,Low Current,Checked Out,Out
,CTL048,Continuity Tester,Low Current,Available,Secondary
,CTL049,Continuity Tester,Low Current,Checked Out,Out
,CTL050,Continuity Tester,Low Current,Available,Secondary
,CTL051,Continuity Tester,Low Current,Checked Out,Out
